timestamp,match_id,home_team,away_team,signal_minute,signal_probability,actual_goal_minute,was_correct
2026-03-11T17:09:36.294168,1489358,Fužinar,Aluminij,45,71.01214574898785,,
2026-03-11T17:09:38.064372,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:09:45.441524,1497888,Sutjeska,Arsenal Tivat,60,53.94736842105263,,
2026-03-11T17:09:47.313872,1403785,PSIM Yogyakarta,Persijap,75,62.85505007457917,,
2026-03-11T17:09:49.513113,1497886,Jezero,Dečić,75,54.06372945939509,,
2026-03-11T17:09:56.573081,1497884,Bokelj,Mornar,60,50.92955465587045,,
2026-03-11T17:09:58.858161,1516275,UPDF,Vipers,90,53.64372469635627,,
2026-03-11T17:10:06.352803,1489358,Fužinar,Aluminij,45,76.53846153846153,,
2026-03-11T17:10:07.982697,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:10:15.490623,1497888,Sutjeska,Arsenal Tivat,60,53.94736842105263,,
2026-03-11T17:10:17.224034,1403785,PSIM Yogyakarta,Persijap,75,60.36810962317036,,
2026-03-11T17:10:19.558006,1497886,Jezero,Dečić,75,54.06372945939509,,
2026-03-11T17:10:26.484260,1497884,Bokelj,Mornar,75,80.23596673596674,,
2026-03-11T17:10:28.913243,1516275,UPDF,Vipers,90,53.64372469635627,,
2026-03-11T17:10:38.024871,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:10:46.281525,1489358,Fužinar,Aluminij,45,82.60576923076923,,
2026-03-11T17:10:47.266666,1403785,PSIM Yogyakarta,Persijap,75,60.36810962317036,,
2026-03-11T17:10:49.601508,1497886,Jezero,Dečić,90,80.36066763425254,,
2026-03-11T17:10:55.430873,1497888,Sutjeska,Arsenal Tivat,60,50.877192982456144,,
2026-03-11T17:10:56.503186,1497884,Bokelj,Mornar,60,50.24357424225846,,
2026-03-11T17:10:59.025344,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
2026-03-11T17:11:06.241718,1489358,Fužinar,Aluminij,45,82.60576923076923,,
2026-03-11T17:11:08.302176,1403785,PSIM Yogyakarta,Persijap,75,57.22393724696359,,
2026-03-11T17:11:15.410004,1497888,Sutjeska,Arsenal Tivat,60,50.877192982456144,,
2026-03-11T17:11:17.539945,1497884,Bokelj,Mornar,75,83.96172490943961,,
2026-03-11T17:11:19.602332,1497886,Jezero,Dečić,90,80.36066763425254,,
2026-03-11T17:11:59.618144,1497886,Jezero,Dečić,90,80.36066763425254,,
2026-03-11T17:12:09.096085,1457693,Singida Black Stars,Simba,75,84.1923076923077,,
